scene_key,label,collision_timestep,source_file,adv_idx
scene-0523_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0524_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0552_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0553_ego_0_ctrl_[3]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,3
scene-0554_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0555_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0556_ego_0_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,6
scene-0557_ego_0_ctrl_[5]_0,1,25,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,5
scene-0558_ego_0_ctrl_[3]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,3
scene-0559_ego_0_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,11
scene-0560_ego_0_ctrl_[8]_0,1,30,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,8
scene-0561_ego_0_ctrl_[23]_0,1,66,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,23
scene-0562_ego_0_ctrl_[13]_0,1,40,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,13
scene-0563_ego_0_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,10
scene-0564_ego_0_ctrl_[13]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,13
scene-0565_ego_0_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,6
scene-0625_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0626_ego_0_ctrl_[3]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,3
scene-0627_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0629_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0632_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0633_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0634_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0635_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0636_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0637_ego_0_ctrl_[25]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,25
scene-0638_ego_0_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,12
scene-0770_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0771_ego_0_ctrl_[3]_0,1,98,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,3
scene-0775_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0777_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0778_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0780_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0781_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0782_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0783_ego_0_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,4
scene-0784_ego_0_ctrl_[3]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,3
scene-0794_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0795_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0796_ego_0_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,11
scene-0797_ego_0_ctrl_[1]_0,1,48,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0798_ego_0_ctrl_[1]_0,1,56,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0799_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0800_ego_0_ctrl_[4]_0,1,44,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,4
scene-0802_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0904_ego_0_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,12
scene-0905_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0906_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0907_ego_0_ctrl_[4]_0,1,76,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,4
scene-0908_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0909_ego_0_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,4
scene-0910_ego_0_ctrl_[10]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,10
scene-0911_ego_0_ctrl_[15]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,15
scene-0912_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0913_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-0914_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0915_ego_0_ctrl_[16]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,16
scene-0916_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0917_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0920_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0921_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0922_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0923_ego_0_ctrl_[1]_0,1,24,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0925_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0926_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0927_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0928_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0929_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0930_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0931_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0962_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0963_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0966_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0967_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0968_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0969_ego_0_ctrl_[1]_0,1,38,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0971_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0972_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1059_ego_0_ctrl_[2]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,2
scene-1060_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1061_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1062_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1063_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1064_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1065_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1066_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1067_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1068_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1069_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1070_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1071_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1072_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-1073_ego_0_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_ego2_p5_StrivePolicy_trajdata/data.hdf5,1
scene-0001_ego_2_ctrl_[3]_0,1,50,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,3
scene-0006_ego_2_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,1
scene-0030_ego_2_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,1
scene-0032_ego_2_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,1
scene-0052_ego_2_ctrl_[1]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,1
scene-0053_ego_2_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,6
scene-0180_ego_2_ctrl_[3]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,3
scene-0192_ego_2_ctrl_[5]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,5
scene-0207_ego_2_ctrl_[13]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,13
scene-0225_ego_2_ctrl_[15]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,15
scene-0226_ego_2_ctrl_[3]_0,1,0,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,3
scene-0238_ego_2_ctrl_[19]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,19
scene-0245_ego_2_ctrl_[4]_0,1,62,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,4
scene-0257_ego_2_ctrl_[9]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,9
scene-0260_ego_2_ctrl_[12]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,12
scene-0263_ego_2_ctrl_[6]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,6
scene-0291_ego_2_ctrl_[11]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,11
scene-0294_ego_2_ctrl_[4]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,4
scene-0297_ego_2_ctrl_[13]_0,1,38,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,13
scene-0300_ego_2_ctrl_[7]_0,0,-1,/mnt/h/trajectory_apr11/Apr11_relaxed_all_archives/extracted_Apr11_relaxed_all_ego2/Apr11_relaxed_all/ego2/case4_filtered/data.hdf5,7
